time,open,high,low,close,tick_volume,spread,real_volume,RSI_14,STOCHk_14_3_3,STOCHd_14_3_3,STOCHh_14_3_3,SMA_20,SMA_50,EMA_100,ATRr_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,ADX_14,ADXR_14_2,DMP_14,DMN_14,buy_signal,sell_signal
2025-06-02 03:00:00,1.13532,1.13748,1.13527,1.13687,3010,0,0,60.21241431933142,80.82357054568226,73.4039832501923,7.419587295489961,1.1345385000000001,1.1328562,1.1333397565937235,0.0016760907506368447,1.1319063723835239,1.1345385000000001,1.1371706276164764,0.4639996996974969,0.9428926594222705,11.244047284546038,11.261790445537217,24.01534361513069,16.678073379599844,1,0
2025-06-02 04:00:00,1.13687,1.13822,1.13678,1.13702,3235,0,0,60.75416375452307,82.3464623240025,78.1616725263885,4.184789797614002,1.1346330000000002,1.1331372,1.1334126327007785,0.0016592271255913636,1.1317846276115824,1.1346330000000002,1.137481372388418,0.5020781853547078,0.9190112236914323,12.179803483471959,11.45090384303824,25.712256963100135,15.64418299188325,1,0
2025-06-02 05:00:00,1.13702,1.13736,1.13619,1.13646,2139,0,0,57.600891036605404,82.52906853261322,81.89970046743265,0.6293680651805715,1.1347230000000001,1.1333965999999998,1.1334729766076939,0.0016242823309062587,1.1317596086284472,1.1347230000000001,1.1376863913715531,0.5223109730838261,0.793076374702675,12.49772866992717,11.870887977236604,24.38932805762911,17.433821983522403,1,0
2025-06-02 06:00:00,1.13644,1.1366,1.13544,1.13621,1814,0,0,56.19857010479416,75.99369406378183,80.28974164013252,-4.296047576350688,1.1348445000000003,1.1336169999999999,1.1335271750907099,0.001591119307270101,1.1318448616007497,1.1348445000000003,1.1378441383992508,0.5286430694690855,0.7276107680747208,12.140829195085391,12.160316339278676,23.119259854806565,19.89286208229489,1,0
2025-06-02 07:00:00,1.13622,1.1367,1.13601,1.13656,1527,0,0,57.749398796074416,69.17333217147784,75.89869825595763,-6.725366084479788,1.1350525000000002,1.1338562,1.1335872310295076,0.0015267536424650996,1.132192916850411,1.1350525000000002,1.1379120831495895,0.5038679972229,0.7635873694066775,11.88285992311672,12.190294296521945,22.840784330275174,19.250693044905066,1,0
2025-06-02 08:00:00,1.13656,1.13806,1.1364,1.13796,2046,0,0,63.34060497341415,75.6448822041794,73.60396947981302,2.040912724366379,1.1353225,1.1341182,1.1336738205140717,0.0015362712394318778,1.1324342379110135,1.1353225,1.1382107620889865,0.5088002904877715,0.956589450461811,12.558029573405232,12.349429384245312,27.40119079153534,17.764899314776677,1,0
2025-06-02 09:00:00,1.13796,1.14069,1.13786,1.14013,3218,0,0,69.97338220889151,82.7374178465891,75.85187740741544,6.885540439173653,1.135691,1.134425,1.1338016656524068,0.001628680436615307,1.1323363620479383,1.135691,1.1390456379520617,0.5907659657533081,1.1616213229913457,14.45340926225947,13.168134592688094,35.53462138490916,15.560017728670783,1,0
2025-06-02 10:00:00,1.14014,1.14369,1.13989,1.14238,4273,0,0,75.0200928557517,90.88899440242058,83.09043148439635,7.798562918024231,1.1361195,1.134785,1.1339715336592897,0.001783774691142787,1.131742841938258,1.1361195,1.1404961580617419,0.7704573439223467,1.2152146582715107,17.157915284600293,14.857972429002762,42.14053409816891,13.192323308255716,0,0
2025-06-02 11:00:00,1.14238,1.14277,1.14128,1.14203,3830,0,0,72.96566569535074,87.25247725526464,86.95962983475809,0.292847420506547,1.13649,1.1350828,1.1341311072501947,0.0017627907846325874,1.1314443765707882,1.13649,1.1415356234292118,0.8879309856156722,1.0489906329440002,19.669242305345342,17.061325783802406,39.59629749198545,12.395836206234627,0,0
2025-06-02 12:00:00,1.14203,1.1437,1.14194,1.14234,3942,0,0,73.65385599194938,85.38121080114304,87.84089415294275,-2.459683351799711,1.1370175,1.135378,1.134293659581874,0.0017625914428731158,1.1318366775698672,1.1370175,1.1421983224301329,0.9113003854615865,1.0136732701977025,22.24779297471847,19.702854129659382,40.54095026075578,11.511721114901896,0,0
2025-06-02 13:00:00,1.14236,1.1428099999999999,1.14132,1.14153,3031,0,0,68.73061491182453,82.48420423672363,85.03929743104376,-2.5550931943201363,1.1373335000000002,1.1356648,1.13443695345154,0.0017431206255250355,1.131854490197035,1.1373335000000002,1.1428125098029653,0.9634834114998138,0.8829615341926074,24.092369756792436,21.88080603106889,38.06566808152658,13.349457040184689,0,0
2025-06-02 14:00:00,1.14153,1.14265,1.14092,1.14143,3122,0,0,68.12518624407272,80.07488163041208,82.64676555609292,-2.5718839256808366,1.137673,1.1359374,1.1345754296208164,0.0017421834379875338,1.132056969935609,1.137673,1.143289030064391,0.9872837035582356,0.8344889501056642,25.454129812174507,23.85096139344649,35.365706136191086,14.042570838481879,0,0
2025-06-02 15:00:00,1.14145,1.14291,1.14113,1.14185,3464,0,0,69.3464987730335,77.4927330568319,80.01727297465587,-2.5245399178239722,1.1380135,1.1362012,1.134719480519414,0.0017448846209884325,1.1322458980172423,1.1380135,1.1437811019827577,1.0136262852343525,0.8325905646288753,26.810816858397565,25.451593307595,33.853082301847664,13.019344112450975,0,0
2025-06-02 16:00:00,1.14185,1.1423,1.14045,1.14195,4278,0,0,69.64472696326685,77.89418952215837,78.48726806980078,-0.5930785476424063,1.1383245,1.1364982,1.13486265912299,0.001752392862346411,1.132406515012209,1.1383245,1.144242484987791,1.0397711703105852,0.8063120308246431,27.450385243088526,26.452257527631517,31.300319668205727,14.809313471146902,0,0
2025-06-02 17:00:00,1.14194,1.1449799999999999,1.14194,1.14348,5993,0,0,73.8385202957086,80.66863609857228,78.68518622585418,1.9834498727180971,1.1387045,1.1366691999999998,1.1350332995363963,0.001844364800750234,1.1324793778071656,1.1387045,1.1449296221928345,1.0933692091028784,0.883566768014368,28.97693034551269,27.89387360195513,37.99434044738932,13.065766512247611,0,0
2025-06-02 18:00:00,1.14349,1.14389,1.14241,1.14307,4013,0,0,71.00742959995536,81.16552394736897,79.9094498560332,1.256074091335762,1.1390760000000002,1.136828,1.135192442119834,0.0018183387435537991,1.1327351735554483,1.1390760000000002,1.1454168264445521,1.113328073728516,0.8149431730174151,30.394436512049417,28.92241087756897,35.78543158713397,12.30615107807801,0,0
2025-06-02 19:00:00,1.14309,1.1432,1.14118,1.14187,2831,0,0,63.35131376094076,77.21872816212537,79.68429606935554,-2.4655679072301666,1.1394305,1.1369652000000001,1.1353246709887483,0.0018327431190142357,1.1333120843984237,1.1394305,1.1455489156015763,1.0739427462361824,0.6993571668596215,30.672829750562887,29.82488004803779,32.96816466958084,16.13108017729368,0,0
2025-06-02 20:00:00,1.14186,1.14261,1.14161,1.14226,2147,0,0,64.68404832789402,72.35205167937016,76.91210126295483,-4.5600495835846715,1.139812,1.1370702,1.135462004236496,0.0017732614676560683,1.1340106077896013,1.139812,1.1456133922103988,1.0179559805299068,0.7109838389836892,30.931337757753965,30.66288713490169,31.640177258856507,15.481305717249308,0,0
2025-06-02 21:00:00,1.1421999999999999,1.14426,1.14189,1.14415,2295,0,0,70.31742406783908,75.80115324167922,75.12397769439158,0.6771755472876322,1.140243,1.1372099999999998,1.1356340437565653,0.0018158856485377766,1.134500559293899,1.140243,1.1459854407061008,1.0072310386647163,0.8401863597693962,31.790288568408723,31.231559159485805,35.180865122930186,14.038062912543854,0,1
2025-06-02 22:00:00,1.14406,1.14457,1.14336,1.14452,1956,0,0,71.28316143393089,84.51412209350784,77.55577567151907,6.9583464219887645,1.1407035,1.1373462,1.1358100032861382,0.0017726081022136609,1.1351527531559942,1.1407035,1.146254246844006,0.9732146599017037,0.8437825672162668,32.693771928994295,31.81255484337413,34.714689774369724,13.353597055911159,0,1
2025-06-02 23:00:00,1.14453,1.1446399999999999,1.14399,1.14432,854,0,0,69.95818265712579,90.29968833008637,83.5383212217578,6.761367108328571,1.141076,1.1374822,1.1359785180725512,0.0016924218091983864,1.1356091721889459,1.141076,1.146542827811054,0.958188203249235,0.7966985711019232,33.55764311463061,32.67396584151967,34.05778884827161,12.987264956331199,0,1
2025-06-03 00:00:00,1.14388,1.14408,1.14335,1.14389,642,21,0,67.0716013941982,85.50363816979866,86.77248286446428,-1.2688446946656171,1.1414195,1.1376266000000002,1.1361351810810154,0.0016408202513984956,1.1361665891277786,1.1414195,1.1466724108722215,0.9204172299880037,0.7351553319764652,33.757578883863324,33.225675406428806,32.6196555577219,15.224924224116243,0,1
2025-06-03 01:00:00,1.14389,1.1446,1.14373,1.14453,835,0,0,69.11427629702743,84.34593794408818,86.7164214813244,-2.3704835372362254,1.141823,1.1377876,1.1363014151190152,0.0015857616620128996,1.1369479416737713,1.141823,1.1466980583262287,0.8539078869892616,0.7776377038850862,34.16363143623781,33.86063727543421,33.68362825887266,14.628289613925658,0,1
2025-06-03 02:00:00,1.14452,1.1454,1.14447,1.14531,996,0,0,71.43964367828355,88.06207773095478,85.97055128161387,2.0915264493409182,1.1422780000000001,1.1379624,1.1364798029384406,0.0015389215432976837,1.1379396199967557,1.1422780000000001,1.1466163800032445,0.7596014285917052,0.8494391913263126,34.86229869780321,34.30993879083327,35.9428275167291,13.996849768451746,0,1
2025-06-03 03:00:00,1.14531,1.14547,1.14389,1.14433,2389,0,0,64.83486096795097,88.51296000025806,86.97365855843367,1.5393014418243922,1.1426665,1.1381064,1.1366352523852041,0.0015418557187764147,1.1391751918452395,1.1426665,1.1461578081547605,0.6110808630095498,0.738234484935368,34.94692543749659,34.5552784368672,33.31196863003379,15.659270342423085,0,1
2025-06-03 04:00:00,1.14428,1.14434,1.14269,1.14278,3090,0,0,56.01408474223772,73.96233248822955,83.51245673981413,-9.550124251584577,1.1429075000000002,1.138208,1.136756930555794,0.0015495803102923802,1.140208612314905,1.1429075000000002,1.1456063876850955,0.4722845348543599,0.4763791578463225,33.96692624706938,34.414612472436296,30.778344900043564,19.999717665462864,0,1
2025-06-03 05:00:00,1.14278,1.14306,1.14187,1.14256,2087,0,0,54.87296218111649,55.24568393094332,72.57365880647697,-17.32797487553365,1.143029,1.1383142,1.136871842822016,0.0015238960024143548,1.1406576810243818,1.143029,1.1454003189756183,0.4149184273746797,0.4011098876148089,32.41429608441783,33.68061076095721,29.061587777274752,22.72770359691256,0,1
2025-06-03 06:00:00,1.14256,1.14274,1.14161,1.14199,2223,0,0,51.921616299420364,35.77577800685352,54.9945981420088,-19.218820135155276,1.1430095000000002,1.1384444,1.1369731924691049,0.0014957605736704777,1.140609469517755,1.1430095000000002,1.1454095304822454,0.4199493498951898,0.28760686425814214,30.774439356852227,32.370682801960804,27.49336533549065,22.74287480532042,0,1
2025-06-03 07:00:00,1.142,1.14258,1.14171,1.14256,1697,0,0,54.55395908518989,31.026941186303752,40.68280104136686,-9.655859855063106,1.1430360000000002,1.1385964000000002,1.1370838223212019,0.001451063389836867,1.1406700449797575,1.1430360000000002,1.1454019550202428,0.41397734108857737,0.3994063716495904,29.251715252684168,30.833005668550996,26.315941739536164,21.768894461013282,0,1
2025-06-03 08:00:00,1.14256,1.14277,1.14121,1.14221,2153,0,0,52.64783583263022,25.019425019423853,30.60738140419371,-5.587956384769857,1.1430295000000001,1.1387412000000001,1.137185330790089,0.0014588445762770913,1.140654795807913,1.1430295000000001,1.1454042041920873,0.41551056942750547,0.32745219326034947,27.429304420631315,29.10187188874177,24.305893622335585,22.554277481719996,0,1
2025-06-03 09:00:00,1.14221,1.14313,1.14155,1.14291,3066,0,0,55.96194999723618,32.02775315451308,29.35803978674689,2.669713367766189,1.1430985,1.1389072,1.1372986905764237,0.0014674985351144359,1.1408294007119866,1.1430985,1.1453675992880135,0.3970085321629664,0.4584636950450605,26.004753004141577,27.62823412841287,24.18891555845974,20.819753558944512,0,1
2025-06-03 10:00:00,1.14289,1.14325,1.14144,1.1415899999999999,3705,0,0,48.99784674043943,24.278538363043698,27.10857217899354,-2.830033815949843,1.1431065,1.1390364,1.137383667000653,0.001491962925463411,1.1408611654217384,1.1431065,1.1453518345782616,0.39284783670840695,0.16229977156138048,24.773034207765125,26.10116931419822,22.667337287388683,19.015622461461135,0,1
2025-06-03 11:00:00,1.1416,1.14186,1.14056,1.14118,3405,0,0,47.03975938395627,20.48452744072455,25.596939652760437,-5.112412212035888,1.143073,1.1391668,1.137458841911531,0.001478251287930316,1.1407308273694077,1.143073,1.1454151726305923,0.40980280884813686,0.0958880282190844,23.140364014796507,24.57255850946904,21.243476409423096,22.073274398718098,0,1
2025-06-03 12:00:00,1.14117,1.14182,1.14017,1.14119,3136,0,0,47.09529226616836,13.597587351551736,19.453551051773328,-5.855963700221592,1.143035,1.1393149999999999,1.1375327262301147,0.0014905190530781615,1.1405935552163737,1.143035,1.1454764447836263,0.4271863562579081,0.1221499637481645,21.937861094679274,23.3554476512222,19.56372905644735,22.196869753772276,0,1
2025-06-03 13:00:00,1.14118,1.14126,1.13964,1.13979,2725,0,0,40.66623940181928,11.481824353515819,15.187979715264033,-3.7061553617482144,1.1428505,1.1394627999999998,1.1375774247206074,0.001499767692144004,1.140023401990059,1.1428505,1.145677598009941,0.4947450274451409,-0.04127943022106608,21.232649544373917,22.186506779585212,18.054293331479627,23.008475020000482,0,0
2025-06-03 14:00:00,1.13979,1.13992,1.13865,1.13906,2943,0,0,37.77085751588853,9.276637341154132,11.452016348740562,-2.1753790075864305,1.1426500000000002,1.1395928,1.1376067826469318,0.0014833557141337255,1.1393579042029796,1.1426500000000002,1.1459420957970208,0.5762212045719355,-0.04524537275756073,21.26903612738927,21.603448611034274,16.9501870756191,26.368580183666616,0,0
2025-06-03 15:00:00,1.13911,1.13941,1.13772,1.1381999999999999,3260,0,0,34.641674322845894,4.926059130562937,8.561506941744295,-3.6354478111813577,1.1424665,1.1397016000000002,1.1376185295252104,0.0014981160202670286,1.1386276225599246,1.1424665,1.1463053774400755,0.6720332613823677,-0.055696302708255915,21.862806776628787,21.54772816050135,15.584385163166331,28.678009342610157,0,0
2025-06-03 16:00:00,1.1381999999999999,1.13951,1.13773,1.13877,4191,0,0,38.290770864007875,8.584555229715855,7.595750567144307,0.9888046625715479,1.142292,1.1398007999999997,1.1376413309207507,0.0015182505902479634,1.1381115160189628,1.142292,1.1464724839810374,0.7319466442971359,0.0787569075762733,22.30802420085043,21.788530164119848,14.749768301948937,26.276426844694754,0,0
2025-06-03 17:00:00,1.13875,1.13934,1.13642,1.1392,5475,0,0,40.968381409658456,18.280981861626394,10.597198740635061,7.6837831209913325,1.1420445,1.1398923999999997,1.1376721956549931,0.001618375548087397,1.1377428162415377,1.1420445,1.146346183758462,0.753330322673448,0.1693736499801647,23.436637053024675,22.64972191482673,12.848862020047445,28.67181089320749,0,0
2025-06-03 18:00:00,1.1392,1.13931,1.13709,1.1372200000000001,3552,0,0,33.714156654987086,20.12080931483074,15.66211546872433,4.45869384610641,1.1416795,1.140001,1.1376632412855874,0.0016613487232240195,1.1370369168941565,1.1416795,1.1463220831058434,0.8132900881277842,0.01971780597886826,24.484634701472196,23.396329451161314,11.622471451014901,25.935160875357553,0,0
2025-06-03 19:00:00,1.13725,1.13835,1.13676,1.13735,2340,0,0,34.53379489700276,20.143479696921514,19.515090291126214,0.6283894057952999,1.141331,1.1400438000000002,1.1376570384878528,0.0016562523858508738,1.1364811973995754,1.141331,1.1461808026004248,0.8498503239506625,0.08957092401540018,25.630595938034187,24.53361649552943,10.82550312813199,25.579930948609736,0,0
2025-06-03 20:00:00,1.13734,1.13818,1.1373,1.1378,1674,0,0,37.41849884127757,15.178135675940048,18.480808229230767,-3.3026725532907193,1.1410265000000002,1.140107,1.1376598694088855,0.0016008057868615252,1.1360892547634087,1.1410265000000002,1.1459637452365916,0.865404131558986,0.1732489631983787,26.694702800556033,25.589668751014116,10.400429579416555,24.575510932697032,0,0
2025-06-03 21:00:00,1.13778,1.13779,1.13693,1.1374900000000001,1462,0,0,36.23400109664549,16.49585163494438,17.27248900260198,-0.7766373676575995,1.1406745,1.1401559999999997,1.1376565056582144,0.0015486053735142683,1.1357853693055617,1.1406745,1.1455636306944383,0.8572350297018657,0.17432860778067416,27.888296545945956,26.75944624199007,9.983078315736455,25.295942810846874,1,0
2025-06-03 22:00:00,1.13748,1.13762,1.13677,1.13689,1270,0,0,33.991210393128824,14.25085407515854,15.308280462014322,-1.0574263868557825,1.1402534999999998,1.1401792,1.1376413273283488,0.001498704989691822,1.1356006716581328,1.1402534999999998,1.1449063283418668,0.8161041982097801,0.13855318175673048,29.08569593844373,27.890199369499882,9.578652178945942,25.033737801137708,1,0
2025-06-03 23:00:00,1.13689,1.13741,1.13684,1.13703,797,0,0,35.00216765473364,10.492923377257492,13.746543029120136,-3.2536196518626443,1.1398885,1.1402022,1.1376292218366983,0.0014323689189995462,1.1354413730741442,1.1398885,1.144335626925856,0.7802740225655255,0.17861272596239913,30.19756680290595,29.04293167442595,9.306384345988679,24.32216779999313,1,0
2025-06-04 00:00:00,1.13686,1.13754,1.13679,1.13747,678,21,0,38.20541707638337,11.704687365428939,12.149488272614988,-0.4448009071860497,1.1396230000000003,1.1402388,1.137626068929041,0.001383628281928152,1.135269682571703,1.1396230000000003,1.1439763174282975,0.7639925533790127,0.252717320128616,31.019878103866183,30.052787021154955,9.617172387790275,23.38046019541604,1,0
2025-06-04 01:00:00,1.13746,1.13753,1.13704,1.13743,752,0,0,38.02196676250151,15.64545341210013,12.614354718262186,3.0310986938379436,1.1393665,1.1402917999999997,1.1376221863759908,0.001319797690361847,1.1351391092407352,1.1393665,1.1435938907592647,0.742059865594557,0.27095800810984944,31.783452883329257,30.990509843117604,9.362132516126085,22.760428721792984,1,0
2025-06-04 02:00:00,1.13743,1.13862,1.13742,1.13843,955,0,0,45.11702335578473,26.511366637257975,17.953835804929014,8.557530832328961,1.1391885000000002,1.1403678,1.1376381826853772,0.0013112407124788485,1.1351297977184247,1.1391885000000002,1.1432472022815756,0.7125602622525515,0.40655880286621054,30.821151414040507,30.920514758953345,14.68781049262122,21.272605874414268,0,0
2025-06-04 03:00:00,1.13841,1.13891,1.13784,1.13827,2710,0,0,44.244293163560876,37.69659072689281,26.617803592083636,11.078787134809172,1.1389740000000002,1.1404226,1.13765069391933,0.0012940092330160826,1.1352238146010825,1.1389740000000002,1.1427241853989178,0.6585199309058316,0.4061379738447818,29.54584332267642,30.66464810300284,15.421082075122289,20.016173666619885,0,0
2025-06-04 04:00:00,1.13827,1.13935,1.13716,1.13857,3308,0,0,46.340212041886424,54.655118834289354,39.62102539948005,15.034093434809307,1.138792,1.1404878,1.1376688980001353,0.0013580085735149436,1.1353635579723753,1.138792,1.1422204420276247,0.6021190924461556,0.46762377805849176,28.998149599278438,29.909650506659474,13.644732583711855,21.287182877216914,0,0
2025-06-04 05:00:00,1.13857,1.1388,1.13736,1.13761,1963,0,0,41.025565555178844,53.6492525812911,48.66698738082442,4.982265200466678,1.1385269999999998,1.1405026,1.137667731703103,0.0013638651039781697,1.1356664803563825,1.1385269999999998,1.1413875196436172,0.5024948277234237,0.3397144375418058,28.489576856123172,29.017710089399795,12.615702509904105,19.681790376271135,1,0
2025-06-04 06:00:00,1.13761,1.1381000000000001,1.13657,1.13678,1849,0,0,37.06734995419356,40.125768102175314,49.47671317258526,-9.350945070409942,1.1382865,1.1404978,1.137650152857497,0.0013757318822654456,1.1357162059353276,1.1382865,1.1408567940646723,0.45160758116209787,0.20694014729553553,28.69382212920987,28.845985864244156,11.61353335341075,22.22001651479262,1,0
2025-06-04 07:00:00,1.13678,1.13792,1.13649,1.13668,2010,0,0,36.60906031188913,19.14712430799569,37.640714997154035,-18.493590689158346,1.1380615000000003,1.1405022,1.1376309419098238,0.0013796081763893455,1.135786859253364,1.1380615000000003,1.1403361407466366,0.3997395126074122,0.19632567207738066,28.9474636989193,28.718520277521236,10.753695394675356,20.989096438921703,1,0
2025-06-04 08:00:00,1.13669,1.13718,1.1357,1.13625,2383,0,0,34.62656981506685,11.332846404610333,23.535246271593778,-12.202399866983445,1.1378145,1.140503,1.137603596525471,0.0013867790209329742,1.1359310376228182,1.1378145,1.1396979623771817,0.33106668568237313,0.0846744753295881,29.772731240408802,29.233276684809336,9.933940256850722,23.45813422601268,1,0
2025-06-04 09:00:00,1.13625,1.13784,1.13575,1.1378,3536,0,0,45.982115969728056,26.41536545645962,18.965112056355213,7.450253400104408,1.137715,1.1405278,1.1376074857031844,0.0014370090908663279,1.1360766503811375,1.137715,1.1393533496188626,0.28800703495384267,0.5259407390892864,29.547484863610645,29.24747428126497,12.18256232048799,21.021152897224347,1,0
2025-06-04 10:00:00,1.13778,1.13969,1.13758,1.13867,3515,0,0,51.1149268274701,49.01294331719663,28.92038505942219,20.09255825777444,1.1376955,1.140542,1.1376285255902499,0.0014850798700901655,1.1361163399967917,1.1376955,1.1392746600032082,0.27760679429746105,0.8085501146243248,27.613332380218807,28.693031810313805,19.844237470184584,18.88780767613285,1,0
2025-06-04 11:00:00,1.13867,1.1404,1.13829,1.13995,3041,0,0,57.511719164633234,74.13195623859895,49.85342167075173,24.278534567847217,1.1377830000000002,1.1405383999999998,1.137674495380542,0.0015297170222265863,1.135918064838168,1.1377830000000002,1.1396479351618325,0.3278191292772491,1.0809853458580163,26.42144022924702,27.98446254642883,21.204370400219204,17.026899808039854,0,0
2025-06-04 12:00:00,1.13995,1.13995,1.13816,1.1383,2778,0,0,48.67052942600063,73.39359035887628,65.51282997155728,7.880760387319,1.1377595000000003,1.1404568000000002,1.1376868816106303,0.0015483086634961128,1.1359355369925423,1.1377595000000003,1.1395834630074582,0.32062364804827503,0.6481663821551782,25.181479752430867,26.397406066324837,19.453343438105108,16.22057522817179,1,0
2025-06-04 13:00:00,1.1383,1.13857,1.1374900000000001,1.13824,2646,0,0,48.37927955123367,66.5957446808506,71.37376375944194,-4.778019078591342,1.1377115000000002,1.1403810000000003,1.1376978344500237,0.00151485804467496,1.1360000982968874,1.1377115000000002,1.139422901703113,0.3008498557169882,0.6544055960206318,23.400370323062454,24.910905276154736,18.46269847366645,18.553739566927042,1,0
2025-06-04 14:00:00,1.13824,1.13874,1.13772,1.13794,2188,0,0,46.869058249171424,52.3404255319144,64.10992019054709,-11.769494658632688,1.1377475000000001,1.1402930000000002,1.1377026298074489,0.001479511041483893,1.1360493911447869,1.1377475000000001,1.1394456088552134,0.2985036407837881,0.5566807008304664,21.87452729110129,23.52800352176608,18.374254560596825,17.64007794747331,1,0
2025-06-04 15:00:00,1.13794,1.1411,1.13794,1.14093,5186,0,0,60.20317463267705,66.18465983714108,61.70694334996869,4.477716487172394,1.1379265,1.140281,1.1377665381280935,0.00159954596709219,1.1357247564325552,1.1379265,1.140128243567445,0.386974653889306,1.1820730725434885,22.235828821258924,22.81809957216069,26.320141315304948,15.150860584688482,0,0
2025-06-04 16:00:00,1.14095,1.14138,1.13929,1.13979,4107,0,0,54.57897826924693,72.17282285781931,63.56596940895825,8.60685344886106,1.138026,1.1402481999999998,1.1378066066800123,0.001634578398014187,1.135673618004538,1.138026,1.140378381995462,0.4134144554627154,0.8749391050014412,22.73545424372868,22.304990767414985,25.13988523294152,13.767135553710173,0,0
2025-06-04 17:00:00,1.13992,1.14345,1.13992,1.14329,5780,0,0,65.29777961527402,88.93145932544655,75.76298067346897,13.16847865197758,1.138316,1.1402769999999998,1.1379151887259527,0.001779251369584602,1.1350065087050243,1.138316,1.141625491294976,0.5814714534410163,1.251475008795295,24.21160089354676,23.22371485740284,29.756113239727227,11.744305816442514,0,0
2025-06-04 18:00:00,1.14327,1.14339,1.14171,1.14236,3735,0,0,61.16723106173896,85.29266999848511,82.13231739391699,3.160352604568118,1.1385895000000001,1.1402851999999999,1.1380032047907853,0.0017721619860428378,1.1348945562286248,1.1385895000000001,1.1422844437713755,0.6490387925367936,1.0102242731283049,25.582308496949263,24.15888137033897,27.741210755140955,10.949053063549442,0,0
2025-06-04 19:00:00,1.14236,1.14346,1.14198,1.14331,2607,0,0,63.693714612415576,93.97932601707107,89.40115178033425,4.578174236736828,1.1389035,1.1402818,1.1381082898444332,0.0017512932727540584,1.1347301748080416,1.1389035,1.1430768251919585,0.7328672169254822,1.0279363334171547,26.8866097601737,25.54910532686023,26.352155981919903,10.28812930973369,0,0
2025-06-04 20:00:00,1.14336,1.14336,1.14236,1.14249,1924,0,0,60.06136024953153,90.5008313934162,89.92427580299079,0.5765555904254143,1.1391545,1.1402702,1.1381950563821672,0.0016976294675573322,1.1347469205234568,1.1391545,1.1435620794765433,0.773833483788765,0.8783822864398904,28.097746647453537,26.8400275722014,25.243376420877293,9.855251350608729,1,0
2025-06-04 21:00:00,1.14249,1.14284,1.14202,1.14205,1744,0,0,58.145212034500915,89.13230240549956,91.20415327199561,-2.0718508664960495,1.1393855000000002,1.1402738000000001,1.1382713918993521,0.0016349416484460974,1.134875396838624,1.1393855000000002,1.1438956031613763,0.7916729081379607,0.795392356301098,28.79035212070966,27.83848094044168,24.33903795696794,10.987606918035473,1,0
2025-06-04 22:00:00,1.14204,1.14218,1.1412200000000001,1.1412200000000001,1383,0,0,54.606169767913556,80.09223973863696,86.57512451251758,-6.482884773880613,1.1395250000000001,1.1402530000000002,1.1383297801785728,0.001586731530699937,1.134966997205615,1.1395250000000001,1.1440830027943854,0.7999829392747381,0.6859367003995682,28.485776736827205,28.29176169214037,23.287213769654386,14.114065121803488,1,0
2025-06-04 23:00:00,1.1412200000000001,1.14224,1.14101,1.1414900000000001,1167,0,0,55.55388092070638,73.25946475259602,80.82800229891085,-7.568537546314829,1.139686,1.1401998,1.138392358788898,0.0015612507070785016,1.1350873530594152,1.139686,1.1442846469405847,0.8070024446355858,0.6961446511667564,27.96725886425917,28.378805492484414,21.976759236228695,14.280584543136946,1,0
2025-06-05 00:00:00,1.14105,1.14186,1.14105,1.14138,445,25,0,55.04962945783038,67.70254210959871,73.68474886694389,-5.982206757345182,1.1398265,1.1401370000000002,1.138451520000999,0.0015075899422871942,1.1351997982078352,1.1398265,1.144453201792165,0.811825622963643,0.6678841721148727,27.48577798258885,27.985777359708027,21.133351846060787,13.73253510554088,1,0
2025-06-05 01:00:00,1.14136,1.1423,1.14136,1.14199,964,0,0,57.3609597803183,69.17922948073868,70.0470787809778,-0.867849300239115,1.1400455000000003,1.1400904000000003,1.1385215889118703,0.0014670478035524062,1.1354459829773071,1.1400455000000003,1.1446450170226934,0.806900605755318,0.711380889602757,27.379078072271685,27.673168468265427,22.30843524466082,13.104033675275234,1,0
2025-06-05 02:00:00,1.14199,1.14288,1.14187,1.1421000000000001,1209,0,0,57.782528609849265,72.58514796203414,69.82230651745718,2.7628414445769636,1.1403115000000001,1.1400546000000003,1.1385924485373777,0.0014344015318700884,1.135895470466353,1.1403115000000001,1.1447275295336472,0.7745303864158273,0.7025009101923856,27.69807411523813,27.59192604891349,24.074651209737613,12.44496966256603,1,0
2025-06-05 03:00:00,1.1421000000000001,1.14294,1.14163,1.14292,2826,0,0,60.8870025715151,81.06288313421678,74.27575352566319,6.787129608553585,1.1406235,1.1400224,1.1386781426257466,0.0014255157081650926,1.136410716072359,1.1406235,1.144836283927641,0.7386808929749222,0.7725632312794556,27.67368410709574,27.52638108968371,22.494381351502295,12.830649119679139,0,0
2025-06-05 04:00:00,1.14292,1.1435,1.14136,1.14166,2914,0,0,54.281728417966114,78.23941326689366,77.29581478771486,0.943598479178803,1.1408939999999999,1.1399494000000001,1.1387371893064249,0.0014765503004390168,1.1372009259702234,1.1408939999999999,1.1445870740297763,0.6474000266065871,0.6037076421734235,28.059930196864713,27.87900215605142,22.874709157539506,11.502379866099654,1,0
